origin_zone,dest_zone,road_type,speed_limit_kmh,num_lanes,is_one_way,distance_km,road_curvature,has_signal,is_construction,weather_condition,day_of_week,time_slot,is_weekend,is_holiday,day_type,congestion_multiplier
21,16,main_road,75.1,4,0,10.14,1.403,0,0,clear,Fri,midday,0,0,friday,3.121
18,7,main_road,44.0,4,0,7.15,1.185,0,0,heavy_rain,Mon,midday,0,0,weekday,1.4282
6,14,street,46.7,2,1,7.87,1.041,0,0,cloudy,Sun,morning_peak,1,0,weekend,2.2616
22,11,highway,80.2,6,1,4.08,1.041,0,0,clear,Mon,night,0,0,weekday,0.55
9,11,highway,87.2,6,0,15.6,1.655,0,0,rain,Mon,midday,0,0,weekday,1.1577
20,15,main_road,65.1,2,0,15.83,1.674,1,0,heavy_rain,Sat,evening_peak,1,0,weekend,3.5
22,17,highway,103.6,6,0,12.81,1.087,0,0,rain,Sat,midday,1,0,weekend,0.818
21,7,main_road,73.6,3,1,2.72,1.726,1,0,clear,Fri,morning_peak,0,0,friday,3.5
11,17,street,28.9,2,0,15.82,1.561,1,0,clear,Tue,night,0,0,weekday,1.1345
22,2,street,25.8,1,0,14.81,1.313,1,0,clear,Thu,morning_peak,0,0,weekday,3.1596
8,19,street,21.0,2,0,4.36,1.44,0,0,clear,Wed,midday,0,1,weekday,1.8645
5,9,main_road,56.3,4,0,8.29,1.257,0,0,rain,Thu,midday,0,0,weekday,1.8323
1,2,main_road,43.5,4,0,17.57,1.043,1,0,clear,Wed,night,0,0,weekday,0.8645
21,22,main_road,73.3,2,0,17.99,1.688,0,0,clear,Mon,midday,0,0,weekday,2.6123
4,14,service_lane,27.5,1,0,13.37,1.1,0,0,clear,Tue,midday,0,0,weekday,1.9316
5,14,street,22.1,1,1,16.84,1.26,1,0,cloudy,Fri,morning_peak,0,0,friday,3.0731
19,20,highway,85.3,4,1,5.54,1.011,0,0,rain,Sat,evening_peak,1,0,weekend,1.6924
22,7,main_road,74.5,4,0,9.2,1.746,1,0,heavy_rain,Mon,evening_peak,0,0,weekday,3.5
11,23,main_road,65.5,3,0,0.35,1.19,0,0,clear,Sat,night,1,0,weekend,0.6367
17,3,street,40.0,2,0,16.52,1.729,1,0,clear,Mon,morning_peak,0,0,weekday,2.5673
15,17,highway,115.3,4,1,2.1,1.475,0,0,clear,Thu,evening_peak,0,0,weekday,1.1117
7,4,main_road,74.5,4,1,0.41,1.279,0,0,clear,Mon,midday,0,0,weekday,1.0888
6,17,highway,108.9,5,1,18.77,1.68,0,0,rain,Tue,evening_peak,0,0,weekday,3.0759
20,1,main_road,69.1,4,1,10.16,1.683,1,0,rain,Fri,morning_peak,0,1,friday,3.5
11,8,street,34.1,1,1,15.2,1.772,1,0,rain,Tue,morning_peak,0,0,weekday,3.3336
11,1,street,44.4,1,0,8.42,1.106,1,0,clear,Wed,midday,0,0,weekday,2.0975
16,8,street,49.7,2,0,15.74,1.453,1,0,heavy_rain,Mon,evening_peak,0,0,weekday,3.5
1,3,highway,109.4,4,1,18.67,1.383,0,0,clear,Mon,morning_peak,0,0,weekday,1.7169
9,21,street,44.2,1,0,19.93,1.784,0,0,rain,Thu,evening_peak,0,0,weekday,3.5
11,13,street,24.1,1,0,19.85,1.219,0,0,clear,Tue,evening_peak,0,0,weekday,2.4192
20,3,highway,106.1,5,1,14.33,1.33,0,0,clear,Thu,midday,0,0,weekday,1.0877
7,14,highway,88.9,4,0,13.09,1.11,0,0,clear,Wed,morning_peak,0,0,weekday,1.6866
15,1,main_road,79.7,3,0,18.38,1.159,1,0,clear,Sun,night,1,0,weekend,0.5613
23,3,main_road,44.0,2,0,14.18,1.58,1,0,rain,Wed,night,0,0,weekday,1.8854
7,23,main_road,59.2,3,0,3.28,1.732,1,0,cloudy,Wed,night,0,0,weekday,0.8685
15,13,main_road,40.8,4,0,18.8,1.27,1,0,cloudy,Sat,midday,1,0,weekend,1.3406
8,5,street,37.7,1,0,18.64,1.727,1,1,cloudy,Sat,evening_peak,1,0,weekend,3.5
7,4,street,34.3,1,1,9.45,1.382,1,0,cloudy,Thu,evening_peak,0,0,weekday,3.5
14,13,street,44.8,2,0,6.18,1.726,1,0,heavy_rain,Sun,morning_peak,1,0,weekend,3.5
8,20,main_road,78.7,4,0,7.41,1.391,0,0,clear,Wed,midday,0,0,weekday,1.7319
21,18,highway,103.1,5,0,17.89,1.287,0,0,rain,Tue,night,0,0,weekday,1.0908
6,5,main_road,42.8,2,1,12.17,1.458,1,0,clear,Mon,evening_peak,0,0,weekday,3.5
10,20,main_road,58.7,2,0,5.47,1.353,1,0,clear,Sat,midday,1,0,weekend,1.9391
19,20,main_road,71.4,2,0,2.35,1.441,0,0,clear,Tue,night,0,0,weekday,1.0779
14,21,street,43.9,2,0,0.36,1.236,1,0,clear,Mon,night,0,0,weekday,1.0266
23,8,highway,103.6,5,0,12.44,1.224,1,0,rain,Wed,evening_peak,0,0,weekday,3.3825
21,15,highway,101.0,6,0,1.87,1.732,0,0,clear,Wed,morning_peak,0,0,weekday,2.8519
3,9,main_road,72.2,2,0,2.14,1.448,0,0,rain,Wed,evening_peak,0,0,weekday,3.5
6,23,street,48.8,2,1,11.72,1.085,1,0,clear,Tue,evening_peak,0,0,weekday,3.24
1,12,highway,95.8,5,1,11.68,1.364,0,0,clear,Mon,night,0,0,weekday,0.6591
2,11,main_road,65.9,2,0,0.82,1.596,1,0,clear,Thu,evening_peak,0,1,weekday,2.2354
17,4,street,35.5,1,0,9.89,1.679,1,0,clear,Wed,evening_peak,0,0,weekday,3.2531
16,7,street,30.6,2,0,3.63,1.555,0,0,rain,Sun,evening_peak,1,0,weekend,2.7758
7,6,main_road,43.8,2,0,16.2,1.696,0,0,heavy_rain,Wed,night,0,0,weekday,1.1884
21,23,service_lane,39.7,1,1,1.95,1.758,1,0,cloudy,Mon,night,0,0,weekday,2.3678
10,16,main_road,79.8,3,0,19.84,1.778,1,1,clear,Wed,morning_peak,0,0,weekday,3.1871
23,7,main_road,44.4,4,0,6.8,1.756,0,0,clear,Sun,midday,1,0,weekend,1.3093
18,11,main_road,65.7,2,0,2.67,1.249,1,0,cloudy,Fri,evening_peak,0,0,friday,3.5
5,9,highway,113.2,6,1,1.61,1.485,0,0,clear,Mon,night,0,0,weekday,0.55
8,14,highway,80.7,6,0,0.65,1.797,1,0,clear,Thu,night,0,0,weekday,0.8214
2,1,street,46.6,1,0,7.13,1.467,1,1,fog,Tue,midday,0,0,weekday,3.5
9,6,street,25.9,1,0,12.49,1.538,1,0,fog,Mon,night,0,0,weekday,1.6136
16,11,highway,96.7,5,1,16.61,1.157,1,0,clear,Mon,night,0,0,weekday,0.7666
10,1,street,29.1,2,0,8.99,1.396,1,0,clear,Mon,midday,0,0,weekday,2.2696
13,9,street,21.3,2,0,1.57,1.265,1,1,clear,Thu,evening_peak,0,0,weekday,3.5
14,7,street,27.3,2,1,5.89,1.047,1,1,heavy_rain,Wed,night,0,0,weekday,1.935
7,11,service_lane,26.9,1,1,8.07,1.675,0,1,cloudy,Sat,evening_peak,1,0,weekend,3.5
13,21,highway,103.8,5,0,11.44,1.418,1,0,clear,Thu,midday,0,0,weekday,1.6012
11,16,main_road,54.0,2,0,3.81,1.08,0,0,clear,Wed,midday,0,0,weekday,1.2541
12,7,main_road,72.9,2,0,18.79,1.169,0,0,rain,Tue,evening_peak,0,0,weekday,2.9302
16,14,highway,107.5,5,1,9.09,1.007,0,0,clear,Tue,morning_peak,0,0,weekday,1.1118
17,9,main_road,59.8,4,0,17.04,1.68,0,0,heavy_rain,Thu,midday,0,0,weekday,2.1933
15,16,service_lane,32.3,2,0,2.81,1.596,0,0,heavy_rain,Thu,night,0,0,weekday,1.6192
17,7,service_lane,20.5,2,1,16.67,1.233,0,1,cloudy,Mon,night,0,0,weekday,1.5883
7,19,street,44.6,2,0,12.77,1.224,1,0,cloudy,Sat,night,1,0,weekend,1.1975
1,4,main_road,60.8,4,0,8.78,1.392,0,0,cloudy,Mon,evening_peak,0,0,weekday,3.5
15,14,service_lane,26.3,2,1,1.95,1.608,0,0,clear,Wed,morning_peak,0,0,weekday,2.3193
8,21,highway,89.8,4,1,8.58,1.023,0,0,cloudy,Sat,night,1,0,weekend,0.6561
9,6,highway,80.7,4,0,15.32,1.219,1,0,clear,Sat,night,1,0,weekend,0.55
17,19,highway,116.8,5,0,3.87,1.37,0,0,clear,Sun,morning_peak,1,0,weekend,1.1352
9,22,main_road,48.7,2,0,17.76,1.035,0,0,cloudy,Mon,midday,0,0,weekday,2.0076
7,12,street,40.4,2,0,5.53,1.773,1,0,heavy_rain,Tue,morning_peak,0,0,weekday,3.5
21,14,main_road,51.2,2,0,1.18,1.017,1,0,cloudy,Wed,midday,0,0,weekday,2.0516
13,1,main_road,59.4,2,1,13.46,1.528,1,0,clear,Mon,evening_peak,0,0,weekday,2.3614
5,14,highway,102.1,6,1,16.32,1.081,0,0,clear,Mon,morning_peak,0,0,weekday,0.9329
11,18,street,32.1,2,0,4.11,1.009,0,0,cloudy,Wed,night,0,0,weekday,0.7411
1,18,street,21.1,2,0,7.42,1.252,1,0,rain,Thu,morning_peak,0,0,weekday,3.5
17,4,street,33.9,1,0,4.15,1.639,1,1,clear,Thu,midday,0,0,weekday,3.1261
10,13,highway,81.1,4,1,8.19,1.146,0,0,cloudy,Wed,midday,0,0,weekday,0.9564
1,22,main_road,43.8,4,0,11.88,1.207,0,0,clear,Mon,midday,0,0,weekday,1.6203
17,8,main_road,55.7,3,0,19.14,1.059,1,0,fog,Thu,evening_peak,0,0,weekday,3.5
10,12,street,30.2,1,0,10.29,1.644,1,0,cloudy,Wed,night,0,0,weekday,1.2065
19,6,highway,90.6,4,0,7.5,1.436,0,0,clear,Tue,midday,0,0,weekday,1.0543
21,12,street,34.5,1,0,5.65,1.648,1,0,clear,Sat,morning_peak,1,0,weekend,3.5
10,17,highway,118.7,6,0,0.59,1.733,0,0,cloudy,Tue,morning_peak,0,0,weekday,1.3647
23,10,service_lane,38.3,1,1,1.52,1.244,0,0,clear,Sat,evening_peak,1,0,weekend,3.5
19,11,street,33.5,2,0,0.86,1.765,1,0,clear,Sun,night,1,0,weekend,1.2163
18,7,street,25.5,2,0,7.49,1.72,1,0,cloudy,Tue,night,0,0,weekday,1.4644
5,15,street,28.3,2,0,1.13,1.449,0,0,clear,Tue,morning_peak,0,0,weekday,2.8706
16,4,highway,115.8,5,1,19.23,1.208,0,0,clear,Fri,night,0,0,friday,0.55
15,23,street,31.9,1,0,17.91,1.485,0,0,clear,Fri,midday,0,0,friday,2.1054
7,11,main_road,63.1,3,0,5.81,1.57,0,0,rain,Sat,night,1,1,weekend,0.8594
15,9,service_lane,35.3,2,1,1.25,1.679,0,0,fog,Thu,morning_peak,0,0,weekday,3.5
1,18,main_road,61.7,4,1,7.21,1.743,1,0,clear,Fri,morning_peak,0,0,friday,3.1857
10,18,main_road,75.0,4,0,1.8,1.498,1,0,fog,Tue,night,0,0,weekday,1.1392
11,20,main_road,66.5,2,0,0.94,1.363,0,0,clear,Thu,evening_peak,0,1,weekday,1.8523
7,11,main_road,49.2,2,0,4.06,1.26,1,0,cloudy,Tue,night,0,0,weekday,1.0561
21,15,street,36.9,1,0,1.27,1.612,1,0,cloudy,Wed,morning_peak,0,0,weekday,3.5
15,9,street,48.1,2,0,16.0,1.22,1,0,cloudy,Sat,night,1,0,weekend,0.8196
22,21,service_lane,32.5,2,0,10.65,1.214,0,0,clear,Sat,midday,1,0,weekend,1.8559
12,21,highway,90.2,4,0,18.29,1.117,0,0,cloudy,Wed,night,0,0,weekday,0.55
3,14,main_road,42.8,3,0,9.55,1.66,0,0,clear,Wed,midday,0,0,weekday,1.9858
3,14,main_road,41.6,3,0,18.96,1.194,1,0,heavy_rain,Sun,midday,1,0,weekend,2.2831
9,1,street,41.6,2,1,13.14,1.031,1,1,rain,Tue,midday,0,0,weekday,3.4044
21,9,street,49.0,2,0,0.53,1.704,1,0,clear,Sat,evening_peak,1,0,weekend,3.5
8,16,service_lane,24.8,1,0,19.74,1.566,0,0,cloudy,Tue,night,0,0,weekday,1.7173
9,7,service_lane,28.3,2,0,17.91,1.468,0,0,clear,Fri,night,0,0,friday,1.2869
3,10,street,22.3,2,0,7.74,1.478,1,0,heavy_rain,Tue,night,0,0,weekday,1.6522
13,17,service_lane,39.5,1,0,12.29,1.6,0,0,heavy_rain,Sat,morning_peak,1,0,weekend,3.4075
4,21,street,29.0,2,0,7.41,1.759,1,0,clear,Sun,night,1,0,weekend,1.1481
2,12,main_road,69.1,4,0,4.08,1.406,1,0,clear,Sat,midday,1,0,weekend,1.7206
21,12,main_road,62.9,2,0,9.78,1.725,1,0,clear,Sat,night,1,1,weekend,1.0931
5,11,main_road,53.3,4,1,12.75,1.246,1,0,clear,Sun,morning_peak,1,1,weekend,1.0494
10,23,street,47.8,1,0,5.06,1.634,1,1,cloudy,Thu,night,0,0,weekday,2.2807
3,21,service_lane,30.8,1,0,18.89,1.24,0,0,cloudy,Sun,night,1,0,weekend,1.0303
17,23,main_road,68.1,4,0,0.27,1.468,0,0,clear,Thu,evening_peak,0,0,weekday,2.0121
2,12,main_road,57.2,2,0,0.35,1.621,0,1,clear,Mon,night,0,0,weekday,1.1392
2,20,main_road,54.7,3,0,6.83,1.785,1,0,clear,Sun,evening_peak,1,0,weekend,2.4618
13,21,main_road,51.9,3,0,16.4,1.447,1,0,clear,Wed,night,0,0,weekday,1.2163
10,22,street,32.7,2,0,12.37,1.328,0,0,heavy_rain,Mon,night,0,0,weekday,1.5569
21,12,street,40.2,2,0,0.35,1.546,1,0,clear,Wed,midday,0,0,weekday,3.3222
3,23,main_road,43.5,4,0,17.71,1.638,0,0,heavy_rain,Fri,night,0,0,friday,1.1723
7,1,street,31.7,2,0,17.93,1.094,0,0,rain,Thu,evening_peak,0,0,weekday,3.5
4,9,street,44.8,1,0,14.58,1.087,0,0,clear,Wed,evening_peak,0,0,weekday,2.2832
6,3,street,25.8,2,0,16.37,1.415,0,1,clear,Sun,night,1,0,weekend,1.592
9,20,main_road,56.3,2,0,9.59,1.278,0,0,clear,Sun,morning_peak,1,0,weekend,2.2636
19,1,main_road,69.5,3,0,2.9,1.537,0,0,cloudy,Mon,night,0,0,weekday,1.0221
12,4,service_lane,37.7,1,0,11.62,1.347,0,0,clear,Sat,evening_peak,1,0,weekend,2.9824
22,10,main_road,72.8,2,0,14.46,1.568,1,0,heavy_rain,Sun,evening_peak,1,0,weekend,3.5
3,5,main_road,46.9,4,0,11.01,1.481,1,1,fog,Sun,night,1,0,weekend,1.4127
17,22,street,35.5,2,1,6.11,1.402,1,0,clear,Sat,evening_peak,1,0,weekend,2.469
10,12,service_lane,30.5,2,1,15.62,1.462,0,0,clear,Tue,evening_peak,0,0,weekday,3.5
1,23,main_road,58.5,3,0,14.88,1.5,0,0,clear,Sat,night,1,0,weekend,0.9519
22,11,highway,106.1,6,0,9.45,1.065,0,0,fog,Mon,morning_peak,0,0,weekday,1.4611
15,22,main_road,40.8,2,0,14.42,1.26,1,0,cloudy,Mon,night,0,0,weekday,0.6312
11,7,main_road,49.0,4,0,16.99,1.373,1,0,clear,Thu,midday,0,0,weekday,1.6401
23,7,highway,91.1,6,1,13.1,1.134,0,0,clear,Mon,midday,0,0,weekday,1.1196
17,20,service_lane,24.0,2,1,6.32,1.344,0,0,rain,Tue,morning_peak,0,0,weekday,3.5
9,23,main_road,46.9,3,0,16.36,1.772,1,0,rain,Mon,midday,0,0,weekday,2.6223
15,11,street,32.0,2,0,17.34,1.633,1,1,clear,Thu,morning_peak,0,0,weekday,3.0273
12,18,service_lane,33.8,1,0,11.25,1.564,0,0,cloudy,Thu,night,0,1,weekday,1.2265
12,1,main_road,73.1,2,0,1.54,1.567,1,0,cloudy,Tue,night,0,0,weekday,0.9819
22,10,main_road,72.2,2,1,3.94,1.418,0,0,clear,Sat,night,1,0,weekend,0.6792
8,12,main_road,42.9,4,0,1.63,1.708,1,0,rain,Sat,night,1,0,weekend,1.4044
8,20,main_road,77.0,2,0,4.09,1.725,0,0,heavy_rain,Tue,morning_peak,0,0,weekday,3.5
12,5,main_road,71.2,4,0,3.44,1.599,1,0,clear,Wed,night,0,0,weekday,1.098
11,12,street,30.8,1,1,13.6,1.402,1,1,cloudy,Thu,evening_peak,0,0,weekday,3.5
22,9,street,43.1,2,0,14.55,1.448,1,1,cloudy,Tue,night,0,0,weekday,1.7316
14,12,main_road,68.2,4,0,17.52,1.056,1,0,fog,Tue,evening_peak,0,0,weekday,2.7219
8,9,street,22.5,2,0,6.31,1.057,0,0,fog,Sun,night,1,0,weekend,1.4057
3,10,street,48.5,1,0,12.77,1.581,1,0,clear,Sat,evening_peak,1,1,weekend,2.1476
20,13,street,23.1,2,0,7.91,1.413,0,1,clear,Wed,evening_peak,0,0,weekday,3.4003
15,6,main_road,68.1,4,0,14.11,1.643,1,0,clear,Tue,evening_peak,0,0,weekday,2.6278
19,10,highway,94.5,6,0,16.54,1.418,1,0,clear,Wed,night,0,0,weekday,0.8861
22,9,main_road,65.2,3,0,6.37,1.743,1,0,clear,Fri,night,0,0,friday,1.1916
5,7,street,48.1,1,0,16.98,1.356,1,0,cloudy,Wed,evening_peak,0,0,weekday,3.5
18,6,street,37.9,1,0,15.09,1.17,1,0,clear,Sun,evening_peak,1,0,weekend,2.3073
10,11,street,34.7,1,0,1.92,1.679,1,1,clear,Sun,morning_peak,1,0,weekend,3.2777
16,6,street,32.3,1,0,4.14,1.663,1,0,clear,Fri,morning_peak,0,0,friday,3.4145
16,8,street,25.1,1,0,4.45,1.047,0,0,rain,Fri,night,0,0,friday,1.4386
21,15,service_lane,25.0,1,1,2.14,1.42,1,0,clear,Tue,evening_peak,0,0,weekday,3.5
22,11,street,39.1,2,0,7.47,1.204,0,0,cloudy,Tue,night,0,0,weekday,1.2272
2,23,service_lane,36.3,1,0,17.58,1.618,0,1,clear,Wed,midday,0,0,weekday,2.2896
6,22,street,29.4,2,0,6.21,1.423,1,0,fog,Wed,evening_peak,0,0,weekday,3.5
7,22,street,36.2,2,0,12.11,1.055,1,0,clear,Mon,midday,0,0,weekday,2.076
20,8,street,39.7,2,1,14.64,1.287,1,0,clear,Thu,evening_peak,0,0,weekday,3.5
19,7,street,49.4,1,1,0.81,1.129,0,0,cloudy,Fri,night,0,0,friday,0.9663
11,20,service_lane,22.0,2,1,4.34,1.715,0,0,heavy_rain,Sun,evening_peak,1,0,weekend,3.2004
11,14,highway,104.3,4,0,1.01,1.326,0,0,fog,Wed,evening_peak,0,0,weekday,2.0694
2,8,main_road,59.6,4,0,17.42,1.728,1,1,clear,Sun,morning_peak,1,0,weekend,3.5
18,6,main_road,70.8,4,1,14.12,1.492,1,0,cloudy,Fri,midday,0,0,friday,1.8693
14,6,highway,80.3,4,0,18.89,1.356,0,0,clear,Tue,evening_peak,0,0,weekday,1.1897
20,10,main_road,72.0,2,1,1.93,1.436,0,0,clear,Fri,morning_peak,0,0,friday,2.216
8,21,main_road,62.1,2,0,1.0,1.77,0,0,clear,Wed,midday,0,0,weekday,1.9333
8,20,street,36.5,1,0,15.75,1.285,0,0,clear,Thu,morning_peak,0,0,weekday,3.3242
11,14,street,39.6,1,0,14.23,1.051,0,0,clear,Sun,midday,1,0,weekend,1.4976
11,14,main_road,60.6,3,0,4.06,1.136,0,0,clear,Thu,night,0,1,weekday,0.55
13,8,service_lane,32.3,1,1,19.13,1.719,0,0,clear,Fri,morning_peak,0,0,friday,3.0061
18,23,street,31.8,2,1,15.36,1.556,0,0,clear,Fri,morning_peak,0,0,friday,3.0419
14,21,highway,104.0,5,0,2.65,1.146,0,0,clear,Tue,night,0,0,weekday,0.55
2,12,main_road,67.8,3,1,9.78,1.429,1,0,clear,Tue,midday,0,0,weekday,1.5554
3,11,street,37.6,1,0,11.03,1.749,0,0,clear,Wed,morning_peak,0,0,weekday,3.2489
2,18,main_road,61.8,3,0,9.61,1.452,0,0,clear,Thu,midday,0,0,weekday,1.5737
12,7,main_road,50.7,2,1,7.51,1.024,0,0,clear,Fri,evening_peak,0,0,friday,3.5
14,17,highway,103.3,5,0,0.19,1.428,0,0,fog,Sat,midday,1,0,weekend,0.9538
3,18,street,39.6,2,0,15.95,1.037,1,0,clear,Sun,evening_peak,1,0,weekend,2.787
5,17,service_lane,38.4,1,1,13.86,1.307,0,0,clear,Fri,midday,0,0,friday,2.1453
10,7,main_road,52.0,2,1,2.17,1.459,1,0,clear,Wed,morning_peak,0,0,weekday,2.1713
20,17,highway,100.7,5,1,13.16,1.422,0,0,cloudy,Thu,morning_peak,0,0,weekday,2.0227
15,19,service_lane,33.2,2,0,2.75,1.69,0,0,rain,Fri,midday,0,0,friday,3.4219
12,9,main_road,55.1,3,0,1.22,1.088,1,0,cloudy,Wed,night,0,0,weekday,0.8956
22,12,main_road,49.5,4,0,0.4,1.517,0,0,clear,Thu,evening_peak,0,0,weekday,1.7562
5,14,street,30.6,2,1,9.52,1.134,1,0,cloudy,Tue,midday,0,0,weekday,1.8107
14,23,main_road,52.3,2,0,10.41,1.343,1,0,clear,Mon,evening_peak,0,0,weekday,2.8523
7,21,highway,90.0,6,0,9.23,1.447,0,0,cloudy,Fri,night,0,0,friday,0.55
8,6,highway,91.4,4,0,3.13,1.237,0,0,cloudy,Thu,night,0,0,weekday,0.6017
23,13,street,50.0,1,0,13.83,1.002,1,1,fog,Thu,night,0,0,weekday,2.2815
5,21,street,35.4,2,0,14.72,1.43,1,0,clear,Tue,night,0,0,weekday,1.0398
9,5,street,25.8,1,0,2.77,1.296,1,0,cloudy,Fri,evening_peak,0,0,friday,3.5
2,13,highway,111.5,4,1,7.54,1.348,0,0,fog,Fri,morning_peak,0,0,friday,2.1557
15,18,street,22.5,2,1,3.98,1.734,0,0,clear,Sat,midday,1,0,weekend,1.7476
15,19,service_lane,35.3,2,0,17.49,1.36,0,0,cloudy,Mon,night,0,0,weekday,1.0868
3,6,main_road,71.4,4,0,18.99,1.403,0,0,clear,Mon,evening_peak,0,0,weekday,2.4329
14,4,street,26.1,1,0,7.76,1.359,1,0,fog,Mon,evening_peak,0,0,weekday,3.5
17,5,main_road,45.8,2,1,11.4,1.409,0,0,clear,Fri,morning_peak,0,1,friday,2.0986
2,20,street,49.1,2,0,15.46,1.403,1,0,cloudy,Fri,midday,0,0,friday,3.1029
11,5,street,33.0,2,0,16.28,1.012,1,1,heavy_rain,Sun,night,1,0,weekend,1.1331
10,12,street,30.5,2,0,7.15,1.229,0,0,fog,Fri,night,0,0,friday,1.0427
2,9,main_road,62.7,3,0,7.61,1.322,1,0,cloudy,Mon,morning_peak,0,0,weekday,2.3802
3,14,main_road,79.4,4,0,8.03,1.22,1,0,clear,Mon,midday,0,0,weekday,1.6078
3,16,service_lane,25.9,1,0,6.85,1.099,0,0,clear,Mon,night,0,0,weekday,0.9502
17,14,highway,118.6,4,1,17.9,1.46,0,0,clear,Fri,morning_peak,0,0,friday,1.7836
22,13,main_road,43.1,3,0,5.52,1.687,1,0,clear,Mon,midday,0,0,weekday,2.3139
18,1,street,22.7,2,0,2.61,1.108,1,0,clear,Tue,evening_peak,0,1,weekday,2.3317
2,20,main_road,76.1,2,0,12.79,1.204,1,0,clear,Tue,midday,0,0,weekday,1.6472
6,15,main_road,51.8,3,0,19.33,1.18,1,0,clear,Thu,evening_peak,0,0,weekday,3.1317
9,16,main_road,55.7,3,1,12.88,1.055,1,0,rain,Fri,midday,0,0,friday,3.5
13,8,highway,112.1,4,1,7.32,1.672,1,0,clear,Mon,midday,0,0,weekday,1.1731
2,21,main_road,65.5,4,0,11.57,1.307,0,0,clear,Wed,night,0,0,weekday,1.1767
6,14,service_lane,29.0,2,1,17.68,1.342,0,0,fog,Tue,midday,0,0,weekday,3.5
2,13,street,22.4,1,0,7.44,1.663,0,0,heavy_rain,Fri,evening_peak,0,0,friday,3.5
17,20,main_road,55.6,3,0,11.72,1.125,0,0,clear,Mon,evening_peak,0,0,weekday,2.2038
6,9,main_road,67.0,4,0,11.72,1.552,1,1,clear,Fri,night,0,0,friday,1.7559
17,4,highway,82.1,6,1,15.56,1.434,1,0,clear,Thu,evening_peak,0,0,weekday,1.4065
2,17,main_road,43.5,3,1,0.5,1.259,0,0,clear,Wed,morning_peak,0,0,weekday,1.6687
11,13,highway,110.3,5,1,8.16,1.485,0,0,cloudy,Fri,morning_peak,0,0,friday,1.4271
5,21,main_road,61.4,3,0,6.89,1.635,0,0,clear,Tue,morning_peak,0,0,weekday,2.3249
2,3,main_road,72.3,2,0,11.44,1.479,0,0,clear,Fri,midday,0,1,friday,1.8991
16,17,highway,81.6,4,1,13.01,1.766,1,0,fog,Thu,midday,0,0,weekday,2.2669
15,7,main_road,72.1,4,0,18.28,1.181,0,0,cloudy,Tue,night,0,0,weekday,0.7167
7,6,service_lane,39.7,2,0,16.46,1.677,0,0,fog,Fri,morning_peak,0,0,friday,3.5
3,18,main_road,51.9,2,0,9.34,1.001,0,0,cloudy,Sun,midday,1,0,weekend,1.445
7,19,street,49.7,2,1,9.57,1.156,1,0,fog,Fri,midday,0,0,friday,2.7094
1,12,main_road,67.8,3,0,4.09,1.264,1,0,clear,Sun,night,1,1,weekend,1.2569
12,2,highway,119.5,5,1,3.03,1.196,0,0,clear,Sat,morning_peak,1,0,weekend,1.1343
19,20,main_road,52.1,2,0,7.81,1.123,1,0,fog,Mon,evening_peak,0,1,weekday,3.2392
3,17,street,29.7,1,0,15.89,1.679,1,0,clear,Mon,midday,0,0,weekday,2.5769
15,23,street,43.4,1,1,15.23,1.039,1,0,fog,Mon,night,0,0,weekday,1.1659
9,19,main_road,65.3,2,0,15.14,1.775,1,0,cloudy,Thu,night,0,0,weekday,1.1364
21,15,main_road,67.0,2,1,19.76,1.341,1,0,rain,Mon,night,0,0,weekday,1.6375
8,10,street,41.6,1,0,3.0,1.304,1,1,clear,Wed,midday,0,0,weekday,3.5
12,18,highway,101.7,4,0,5.44,1.621,0,0,rain,Wed,evening_peak,0,0,weekday,2.2129
9,14,main_road,69.2,2,0,2.88,1.173,1,0,clear,Thu,evening_peak,0,0,weekday,2.4632
15,10,street,25.0,1,0,19.41,1.475,1,0,cloudy,Wed,night,0,0,weekday,1.3797
10,2,main_road,69.9,4,0,5.15,1.193,1,0,clear,Wed,morning_peak,0,0,weekday,1.8849
17,13,street,22.0,2,0,9.02,1.583,1,0,clear,Mon,evening_peak,0,0,weekday,3.5
14,4,main_road,54.6,3,0,15.54,1.02,0,1,clear,Wed,evening_peak,0,0,weekday,2.6734
17,6,main_road,68.0,3,0,3.63,1.117,1,1,clear,Sat,night,1,0,weekend,0.8259
20,6,service_lane,39.0,1,0,4.0,1.561,1,0,clear,Sun,morning_peak,1,0,weekend,3.5
8,12,main_road,68.4,2,0,4.26,1.713,0,0,clear,Mon,morning_peak,0,0,weekday,2.7809
8,15,main_road,50.6,3,0,19.36,1.249,1,0,clear,Sun,morning_peak,1,0,weekend,2.7261
4,2,main_road,54.3,2,0,11.45,1.733,1,0,cloudy,Sat,midday,1,0,weekend,1.6039
23,19,service_lane,21.9,1,1,18.18,1.311,1,0,clear,Sun,midday,1,0,weekend,2.3787
13,10,service_lane,35.0,2,0,12.37,1.724,0,1,clear,Wed,night,0,0,weekday,1.748
2,22,street,38.8,2,0,15.23,1.692,1,0,clear,Tue,morning_peak,0,0,weekday,2.909
1,18,main_road,47.6,2,0,3.09,1.161,1,0,cloudy,Sun,morning_peak,1,0,weekend,2.9863
2,9,main_road,64.0,3,0,3.24,1.425,1,0,clear,Thu,morning_peak,0,0,weekday,2.548
19,15,main_road,55.7,4,0,17.39,1.019,1,1,cloudy,Fri,night,0,0,friday,0.977
14,1,highway,117.0,5,0,17.85,1.441,0,0,fog,Thu,night,0,0,weekday,0.6855
